Date,BOLL,CCI,DMA,KDJ,MTM,MACD,SAR
2001-04-20,2111.0985,74.1285,106.1165,80.3080,17.5370,32.5773,2127.7567
2001-04-23,2116.1058,25.7422,105.6383,70.1925,5.0260,30.5699,2132.5500
2001-04-24,2121.0888,60.1498,105.3549,71.8948,-1.8850,29.9050,2139.1567
2001-04-25,2123.9114,-36.6430,101.0136,49.9544,-57.4990,25.2945,2179.5700
2001-04-26,2125.3985,-123.1188,94.8679,34.2698,-67.5080,20.2673,2178.2839
2001-04-27,2126.4592,-116.4470,88.3759,28.1701,-57.7610,16.8996,2175.2655
2001-04-30,2128.9840,-94.9384,80.4557,25.8696,-33.1510,14.3936,2172.3679
2001-05-08,2130.8345,-45.9992,72.8917,32.5217,-12.4320,13.7667,2169.5862
2001-05-09,2131.8203,-38.1436,64.4530,34.7395,-33.2840,12.7114,2166.9157
2001-05-10,2133.3745,-7.3082,57.0938,45.0941,28.1030,12.8880,2164.4005
2001-05-11,2135.4417,29.0355,53.0196,56.0043,50.3490,13.5274,2162.3025
2001-05-14,2137.9683,107.0174,51.3211,70.5668,63.3570,15.7137,2127.3190
2001-05-15,2140.5060,148.2896,49.2297,80.3763,71.8800,18.2526,2128.3466
2001-05-16,2143.4465,155.2092,52.4557,86.9067,61.5110,20.7071,2130.8555
2001-05-17,2147.4437,130.6092,56.8243,87.5582,61.7570,22.0067,2134.9763
2001-05-18,2150.9350,109.7939,61.2854,91.0628,56.0890,23.4700,2140.5792
2001-05-21,2154.9730,114.5021,66.1386,93.9813,58.1900,25.1646,2145.7339
2001-05-22,2158.5488,98.2063,68.9673,92.7798,31.8710,25.9456,2152.5357
2001-05-23,2161.2071,57.9966,71.3095,85.7546,6.5310,25.2453,2160.4449
2001-05-24,2163.7802,55.9894,72.4629,78.9877,-1.2080,24.4650,2167.4049
2001-05-25,2166.0408,37.4809,72.6417,66.7885,-1.0710,23.1982,2173.5297
2001-05-28,2167.3600,-4.3885,69.4221,50.2403,-23.6730,20.8344,2171.6820
2001-05-29,2167.8299,-22.0469,64.7117,39.6195,-33.3190,18.7909,2176.5580
2001-05-30,2169.1577,59.0760,62.0296,54.5827,0.8640,19.4428,2179.8797
2001-05-31,2170.7613,151.1775,60.1575,64.2322,16.6620,19.9757,2184.2653
2001-06-01,2172.5582,146.6570,57.7923,73.7812,21.2940,20.5911,2190.4070
2001-06-04,2175.4215,155.7673,55.3075,81.1985,33.2030,21.4120,2196.3212
2001-06-05,2178.6738,149.1324,53.9886,87.1956,55.2880,22.4659,2202.8680
2001-06-06,2181.4556,129.8399,54.6370,90.2218,58.2250,23.3159,2209.3952
2001-06-07,2185.7107,100.3787,54.9429,87.4355,18.6110,23.0230,2215.7336
2001-06-08,2190.2496,47.6533,54.5015,81.7330,8.8110,21.9931,2211.7500
2001-06-11,2194.0771,22.7000,55.4990,72.7710,-4.9680,20.2620,2242.6910
2001-06-12,2198.0684,31.6591,57.4533,63.6048,-3.8200,19.3398,2241.9699
2001-06-13,2202.0849,101.3402,57.8645,75.4888,7.4360,19.9495,2206.6360
2001-06-14,2204.7583,-2.2450,54.6638,51.3688,-36.1030,17.0070,2245.4350
2001-06-15,2207.2078,-89.6283,51.8378,47.4894,-18.8420,15.1916,2244.5465
2001-06-18,2207.6787,-234.1087,45.0734,35.6322,-55.4210,10.1402,2242.2946
2001-06-19,2207.3705,-231.8940,37.6720,28.7869,-44.1690,6.2909,2237.1842
2001-06-20,2206.2958,-161.2092,28.6862,21.4563,-59.8360,2.6186,2232.3805
2001-06-21,2205.8974,-90.2039,23.0886,26.3912,-53.2780,1.7874,2227.8650
2001-06-22,2206.3366,-23.0825,19.4392,36.0682,3.6690,2.4657,2223.6204
2001-06-25,2207.3683,53.2587,18.7400,51.6273,19.2270,4.8939,2157.3960
2001-06-26,2208.1374,80.2615,17.7010,63.2810,65.9440,7.0114,2158.8525
2001-06-27,2208.8871,78.0414,14.4729,72.3304,59.3740,8.2903,2161.9695
2001-06-28,2209.7200,54.2513,14.4690,73.9778,56.1270,8.3539,2166.5027
2001-06-29,2210.4789,39.1127,13.7224,74.5423,28.8840,8.2112,2170.7639
2001-07-02,2210.9562,12.5373,16.7976,69.9082,-0.0820,7.0451,2174.7695
2001-07-03,2212.1920,3.3596,20.2322,68.2760,-18.3670,6.5174,2178.5347
2001-07-04,2213.0297,9.5508,23.5358,54.5187,-31.5330,5.2501,2182.0721
2001-07-05,2211.8937,-52.7797,22.6118,39.0390,-48.1650,2.5705,2223.2070
2001-07-06,2210.2115,-93.1194,18.6935,26.8702,-48.7290,-0.4470,2222.2779
2001-07-09,2208.2909,-115.1927,12.2547,20.4735,-48.3740,-2.8752,2220.1380
2001-07-10,2206.8680,-73.7789,7.4019,25.3415,-16.2000,-3.1390,2216.7703
2001-07-11,2204.3201,-100.0301,0.3019,19.4651,-43.0900,-4.9887,2213.6046
2001-07-12,2201.5120,-120.5005,-6.2827,18.6393,-36.5670,-6.6403,2210.6289
2001-07-13,2198.8785,-92.6113,-12.8763,16.5087,-20.3230,-8.1897,2206.0729
2001-07-16,2195.9234,-105.6897,-19.3922,12.8730,-24.2850,-10.5152,2201.8815
2001-07-17,2193.0910,-153.5285,-26.5368,16.4944,-28.6740,-12.6365,2195.9017
2001-07-18,2190.1518,-114.5823,-32.3616,22.8143,-43.2440,-13.7109,2186.9475
2001-07-19,2186.6073,-98.9659,-35.5610,28.7700,-18.4750,-14.0994,2179.0679
2001-07-20,2185.7314,1.6912,-35.1351,46.4778,14.1330,-11.9011,2121.2840
2001-07-23,2184.1175,26.3573,-35.0105,53.3166,7.6700,-10.8899,2122.4537
2001-07-24,2182.9177,-103.4649,-39.2517,43.3729,-9.7860,-12.5708,2124.9900
2001-07-25,2180.6794,-166.6390,-43.1548,30.4284,-28.7210,-15.6743,2185.8600
2001-07-26,2178.0212,-191.2767,-48.2901,22.9348,-52.5310,-19.3830,2184.3180
2001-07-27,2173.2745,-199.7966,-55.0983,15.7927,-84.5350,-24.3237,2180.3885
2001-07-30,2163.6873,-271.9218,-68.9060,10.6488,-222.8240,-36.6070,2173.3986
2001-07-31,2151.7690,-232.1928,-85.1718,8.4274,-248.6900,-48.7236,2156.0043
2001-08-01,2142.2820,-143.3201,-96.9196,14.9749,-149.5200,-52.3478,2131.3339
2001-08-02,2131.7894,-121.7047,-111.4185,15.7349,-155.2400,-56.9767,2109.1305
2001-08-03,2121.7678,-95.8511,-128.8142,16.9856,-135.3200,-59.8208,2089.1474
2001-08-06,2108.8487,-114.5821,-151.5508,13.0684,-183.6000,-67.4747,2071.1627
2001-08-07,2097.2312,-101.7502,-169.2759,14.2268,-52.8700,-70.9634,2046.7664
2001-08-08,2085.0519,-86.6982,-184.6643,14.1343,-25.1500,-73.5868,2020.8683
2001-08-09,2074.3801,-67.0430,-195.8129,20.1601,-62.3400,-72.4567,1998.5959
2001-08-10,2065.6637,-35.4649,-201.5912,37.5522,-1.9840,-68.3168,1979.4417
2001-08-13,2057.3782,-21.3709,-196.3277,49.1635,-3.5900,-64.2896,1963.1380
2001-08-14,2048.5277,-27.3381,-188.4966,52.8817,57.4120,-61.6429,1960.9470
2001-08-15,2039.2037,-8.6606,-186.6308,62.8055,43.4290,-58.2432,1951.5814
2001-08-16,2029.6231,-23.5917,-184.1650,60.9002,24.4750,-57.1267,1950.4640
2001-08-17,2020.3351,-39.2631,-181.6524,61.0633,-0.5870,-55.2533,1945.3483
2001-08-20,2011.6100,-7.9101,-170.8138,61.7546,-20.5470,-52.3193,1938.9268
2001-08-21,2003.6345,38.8158,-161.6379,62.7948,-16.2290,-49.0749,1909.6730
2001-08-22,1994.4985,-61.9422,-154.0308,47.4790,-36.0960,-48.7996,1947.4030
2001-08-23,1985.1312,-109.3284,-150.2026,43.5763,-44.3690,-48.0641,1946.2820
2001-08-24,1974.9979,-97.3102,-150.5428,35.3592,-32.8450,-48.2317,1943.2104
2001-08-27,1961.4450,-216.7412,-156.5199,24.2032,-96.7530,-52.5638,1940.2616
2001-08-28,1948.9210,-201.3778,-159.5942,26.4257,-91.1040,-54.0717,1933.3384
2001-08-29,1937.8089,-115.7394,-163.2648,29.0262,-91.3350,-54.3058,1922.3167
2001-08-30,1927.3232,-111.5995,-164.2759,29.0244,-63.8150,-54.5010,1912.1768
2001-08-31,1917.3281,-96.9199,-165.8238,27.8173,-68.8520,-54.4709,1902.8480
2001-09-03,1907.7689,-103.5824,-169.2936,23.6936,-69.6100,-55.1786,1894.2655
2001-09-04,1904.1366,-52.2019,-169.5201,34.8866,35.1100,-51.5010,1887.7936
2001-09-05,1902.1347,0.5981,-165.8065,44.0378,24.8850,-47.5613,1888.9010
2001-09-06,1897.3128,-11.4775,-162.7956,52.9276,14.0250,-44.4678,1882.8583
2001-09-07,1891.6137,-84.9961,-162.4075,40.0268,-30.7870,-45.7427,1877.2990
2001-09-10,1887.6844,-68.3074,-152.4905,50.5581,22.3910,-42.4164,1870.2832
2001-09-11,1886.9787,38.9401,-143.4900,59.6979,46.5900,-38.7484,1774.8320
2001-09-12,1885.0046,-19.5647,-135.9941,62.5252,-9.7560,-36.3247,1776.8648
2001-09-13,1882.8792,10.3684,-129.1312,60.7003,-28.3610,-35.0245,1778.7501
2001-09-14,1878.7942,-82.5632,-123.6641,53.1931,-43.1790,-35.3239,1780.5977
2001-09-17,1872.2393,-200.7092,-119.2213,38.3188,-24.2360,-37.8501,1782.4083
2001-09-18,1866.2209,-143.5180,-117.7719,33.3480,-57.9070,-38.2802,1780.0460
2001-09-19,1861.7268,-83.6514,-115.4085,38.7997,-41.0850,-36.2605,1781.6022
2001-09-20,1856.7676,-33.5815,-112.7812,40.9540,-34.1850,-34.6059,1782.8904
2001-09-21,1852.4358,-71.9351,-105.8773,37.1738,-32.8900,-33.8247,1783.9683
2001-09-24,1847.4727,-98.7627,-105.0086,31.1043,-23.4210,-33.7891,1785.0247
2001-09-25,1842.0648,-89.5742,-105.0563,26.6644,9.2760,-33.4620,1786.0599
2001-09-26,1835.4857,-145.5774,-105.9607,18.8668,-30.8080,-34.9041,1821.3410
2001-09-27,1830.1582,-147.7875,-105.7518,18.0680,-57.7630,-35.8660,1820.2176
2001-09-28,1824.8458,-127.7033,-102.8081,17.5102,-53.5520,-36.2161,1817.4394
2001-10-08,1818.6817,-169.4714,-99.7661,12.6971,-80.4860,-39.1357,1814.7724
2001-10-09,1815.5043,-139.9220,-97.3281,14.9872,-50.3210,-39.5327,1809.2685
2001-10-10,1809.4746,-177.0530,-102.4234,10.6950,-107.2720,-44.0223,1802.3048
2001-10-11,1801.4281,-213.7641,-111.3190,7.8964,-129.4880,-50.8899,1790.4450
2001-10-12,1795.7240,-151.5314,-115.4003,19.6430,-73.6060,-51.4627,1771.6966
2001-10-15,1790.0757,-94.3377,-120.7780,28.2309,-77.5870,-51.6477,1747.4901
2001-10-16,1783.8723,-105.5613,-129.2878,29.3764,-70.6310,-53.7072,1726.6725
2001-10-17,1775.4379,-108.8481,-134.8853,27.9930,-101.5740,-55.7326,1708.7694
2001-10-18,1765.7190,-116.0319,-142.9918,21.8592,-71.0330,-58.8771,1693.3727
2001-10-19,1754.5995,-149.5162,-154.5085,18.1602,-65.8730,-64.1100,1681.6140
2001-10-22,1743.5158,-171.6356,-167.8656,12.9492,-170.6570,-71.6102,1660.7017
2001-10-23,1736.3632,-22.7768,-170.6061,36.1330,-16.7180,-64.7130,1514.8620
2001-10-24,1730.7586,64.9973,-163.9191,53.5299,62.1580,-54.7828,1517.9795
2001-10-25,1723.9853,34.8262,-155.1400,59.1060,33.4330,-49.6938,1527.0573
2001-10-26,1717.7534,20.3568,-150.9416,63.0232,62.2990,-45.0304,1535.7719
2001-10-29,1713.2186,72.9498,-144.5294,68.9091,128.0240,-39.0608,1544.1379
2001-10-30,1709.3017,68.4930,-136.7073,70.2673,162.1000,-35.3512,1552.1693
2001-10-31,1705.0920,41.8498,-126.9331,72.1002,18.6080,-31.5313,1558.4037
2001-11-01,1700.6712,82.1318,-113.4778,76.0147,-10.3060,-26.6968,1564.2469
2001-11-02,1695.7840,66.6269,-96.9349,69.1006,14.8520,-23.9133,1573.4562
2001-11-05,1690.8822,32.8733,-75.9463,56.0772,1.6940,-22.3996,1582.1130
2001-11-06,1686.1251,21.8456,-70.5228,47.3296,-29.1990,-21.6200,1590.2504
2001-11-07,1678.4392,-77.5500,-76.7359,32.1569,-88.7190,-26.9235,1711.7420
2001-11-08,1672.2106,-136.8320,-77.8563,32.4791,-83.2990,-29.8288,1709.3425
2001-11-09,1667.0347,-122.6727,-77.4794,37.5738,-77.3950,-29.8117,1702.9874
2001-11-12,1661.5089,-87.5545,-81.2865,39.1441,-70.1560,-30.1896,1696.8865
2001-11-13,1657.2550,-92.8443,-83.4212,39.1420,-63.6410,-30.5615,1691.0297
2001-11-14,1652.3497,-65.8185,-86.0194,39.8674,-54.1760,-30.4112,1685.4071
2001-11-15,1649.8393,-57.1196,-90.2946,43.7182,27.2940,-29.6085,1681.3048
2001-11-16,1650.1638,47.4532,-91.0059,46.5711,40.8920,-26.6145,1734.6730
2001-11-19,1649.3395,26.8354,-89.0278,52.6586,39.5350,-22.1202,1729.2106
2001-11-20,1649.8185,81.8198,-82.9298,62.1163,78.5370,-15.9667,1724.5583
2001-11-21,1651.7324,101.9467,-68.5163,68.3751,89.7330,-10.4905,1720.0922
2001-11-22,1654.5303,115.2197,-54.6072,74.3132,98.7110,-5.2708,1717.0728
2001-11-23,1658.2605,107.5655,-44.4611,77.4789,91.2200,-1.3804,1721.9680
2001-11-26,1663.3925,83.6259,-32.9792,77.1053,59.1220,1.1505,1719.9212
2001-11-27,1671.1587,91.0355,-19.4896,81.4290,52.6950,4.4529,1695.9960
2001-11-28,1673.6371,106.4106,-5.3477,85.3303,35.2680,7.9795,1696.5285
2001-11-29,1674.1846,95.5457,7.8998,86.9732,26.6320,10.4359,1698.3339
2001-11-30,1676.9344,100.2523,19.4306,91.3125,32.1800,13.4936,1700.9381
2001-12-03,1680.1915,126.4244,29.1383,92.1031,49.9980,16.8977,1704.7031
2001-12-04,1682.8532,128.4640,36.7120,94.4323,63.7960,19.9401,1710.9766
2001-12-05,1685.2554,95.7468,42.2177,83.4619,22.6380,20.1457,1718.1022
2001-12-06,1687.6405,64.4764,47.0993,78.6288,16.1820,20.5523,1726.2106
2001-12-07,1689.0887,58.1451,51.6158,71.4147,13.1110,20.1760,1733.1837
2001-12-10,1691.2937,33.0210,56.8211,63.0277,0.6890,19.9124,1730.8060
2001-12-11,1693.1901,-6.7704,58.7501,43.4957,-33.6840,17.8992,1756.4740
2001-12-12,1694.8783,-79.8024,57.8202,29.5345,-54.5090,15.0246,1755.8784
2001-12-13,1698.4923,-158.4897,54.9303,20.0367,-57.2140,10.4346,1754.2102
2001-12-14,1701.1708,-204.7410,49.4694,14.0687,-75.6680,5.7225,1750.1828
2001-12-17,1702.5393,-183.4639,41.0189,10.3387,-79.4690,1.2016,1744.0341
2001-12-18,1705.0814,-120.2399,33.9268,16.1978,-61.3920,-0.6508,1735.8982
2001-12-19,1707.2647,-96.2706,26.9522,15.0360,-56.1800,-3.2588,1726.8501
2001-12-20,1707.8199,-138.1439,15.1235,10.8724,-83.6350,-8.5484,1718.8877
2001-12-21,1708.5429,-126.9718,5.6207,11.4380,-47.8710,-11.9089,1706.2292
2001-12-24,1706.9791,-138.0125,-7.0136,8.8968,-69.4100,-17.1213,1693.1519
2001-12-25,1704.7205,-134.1963,-17.8898,10.6738,-54.7680,-20.6058,1676.6072
2001-12-26,1702.1786,-91.7573,-25.8542,20.6339,-53.6470,-21.3083,1659.8910
2001-12-27,1699.1886,-66.0116,-32.1101,25.3703,-44.7750,-22.0722,1646.5180
2001-12-28,1696.2528,-55.1475,-37.0537,32.3756,7.9470,-21.4969,1593.0260
2001-12-31,1693.6916,-22.5054,-41.5565,39.2047,5.8290,-20.2837,1594.0537
2002-01-04,1690.0573,-71.5959,-47.9628,34.1443,5.2890,-21.8604,1596.2835
2002-01-07,1685.2177,-132.3290,-53.1306,28.9564,-14.4100,-24.0139,1649.8000
2002-01-08,1679.3893,-132.7940,-56.0774,19.8056,-50.1820,-26.4883,1648.4971
2002-01-09,1672.8144,-174.6862,-61.6261,16.2172,-66.5740,-29.8890,1645.8552
2002-01-10,1666.2161,-156.0590,-62.1120,24.7577,-63.0470,-31.0092,1640.2573
2002-01-11,1657.4865,-152.2695,-66.7262,19.6578,-110.3780,-34.7916,1630.9298
2002-01-14,1646.5414,-205.3970,-77.4985,13.2350,-126.2850,-41.3859,1622.3484
2002-01-15,1635.5578,-186.7194,-89.3635,9.1072,-137.1070,-48.1113,1608.5600
2002-01-16,1625.1130,-146.2414,-101.1153,12.6400,-103.8420,-51.2395,1590.4952
2002-01-17,1612.5789,-146.6078,-118.5595,8.9868,-141.8300,-57.9007,1569.3419
2002-01-18,1599.7618,-140.8877,-133.0382,11.5580,-160.9990,-62.7854,1544.8555
2002-01-21,1585.8422,-134.2151,-151.4757,8.3702,-168.6250,-69.7634,1514.6213
2002-01-22,1572.1314,-120.6640,-169.0091,7.0076,-126.4170,-75.0958,1484.2207
2002-01-23,1562.7834,-74.3774,-176.9396,19.1090,-14.6880,-71.5355,1457.1343
2002-01-24,1554.3561,-36.9987,-185.6471,33.8857,-23.2150,-67.0184,1346.1730
2002-01-25,1546.1078,-21.6632,-190.7691,46.7117,31.9650,-63.1081,1348.8203
2002-01-28,1533.5024,-88.4005,-198.1739,34.4194,-55.8890,-66.6591,1351.4147
2002-01-29,1522.7362,-94.9072,-200.2903,35.7627,25.8070,-66.0311,1339.2000
2002-01-30,1513.7003,-58.6275,-203.5886,37.5744,37.9140,-64.4811,1341.9868
2002-01-31,1507.9897,78.1093,-192.8094,56.3958,46.7000,-54.9487,1344.4451
2002-02-01,1503.3614,121.7542,-181.4970,66.6028,29.3660,-47.3243,1350.7205
2002-02-04,1499.5213,126.6834,-163.1743,77.2874,59.8430,-38.7728,1360.1356
2002-02-05,1495.0843,133.2625,-143.2648,84.1221,158.7310,-31.0764,1372.4184
2002-02-06,1489.6181,89.6769,-134.6458,82.7668,93.0270,-27.2831,1387.4090
2002-02-07,1484.8454,88.1197,-124.9370,87.2498,118.7890,-21.6397,1400.9005
2002-02-08,1479.4855,88.4827,-115.1044,87.3951,14.9500,-17.6719,1413.0428
2002-02-25,1476.3660,101.7798,-93.9366,88.6846,44.5140,-12.4737,1427.0928
2002-02-26,1473.8533,79.3325,-76.0538,89.1208,20.1030,-8.1674,1443.5402
2002-02-27,1472.1170,86.7672,-57.6889,89.5480,20.0390,-4.1510,1457.6849
2002-02-28,1470.7075,70.3233,-49.6281,83.2338,38.8990,-2.0432,1471.6427
2002-03-01,1467.8653,31.6416,-42.6083,66.6983,-12.8540,-2.1364,1483.3672
2002-03-04,1467.5273,40.8109,-36.6921,68.3412,20.1890,-0.2494,1493.2158
2002-03-05,1470.4108,162.7261,-28.6901,76.5462,29.7950,3.8862,1501.4887
2002-03-06,1474.6244,209.2270,-16.8256,75.8636,37.7780,7.8103,1513.1126
2002-03-07,1479.7545,214.9984,-4.3512,83.8373,74.6820,14.2892,1529.4235
2002-03-08,1488.2444,213.6926,10.7853,88.1092,115.5550,21.3766,1546.1900
2002-03-11,1497.8081,181.7780,25.1879,91.9893,161.5540,28.5875,1566.0104
2002-03-12,1508.4513,137.4688,37.3005,89.3273,116.8880,32.2837,1585.7121
2002-03-13,1518.6337,90.6011,46.8534,83.7416,63.3530,33.1955,1602.9775
2002-03-14,1527.1023,96.1045,60.9142,87.8654,95.9430,36.8596,1616.7898
2002-03-15,1533.4320,69.4349,74.0840,79.3362,7.9750,35.7863,1676.5060
2002-03-18,1540.0628,50.7498,84.7683,70.6439,-16.3720,34.7696,1675.3871
2002-03-19,1551.8247,70.5973,94.6197,76.9701,1.2630,36.8852,1672.8114
2002-03-20,1562.9683,97.9903,105.1026,83.0513,38.8180,39.4907,1610.9930
2002-03-21,1574.0611,108.3312,110.7259,85.1391,61.5850,41.2819,1612.4952
2002-03-22,1580.9083,84.9635,112.4992,80.3682,4.5430,40.9926,1615.7504
2002-03-25,1588.1975,81.0269,112.7858,79.4379,54.3130,40.7450,1618.8753
2002-03-26,1593.5113,20.8977,112.9338,68.4392,25.6000,38.0283,1621.8752
2002-03-27,1598.7402,-27.7806,115.7187,63.0159,-11.1260,35.8450,1624.7551
2002-03-28,1605.0813,-6.9906,114.1769,57.9694,-31.8370,33.4422,1627.1433
2002-03-29,1608.4856,-173.2244,112.6196,41.2588,-81.1120,27.4478,1675.2100
2002-04-01,1612.4045,-175.0225,110.8468,33.6001,-61.1880,22.8055,1673.6309
2002-04-02,1614.4275,-173.0632,102.6110,24.3539,-92.4060,16.8645,1670.2619
2002-04-03,1616.8536,-125.6385,93.1476,21.9312,-54.9760,12.9450,1664.6045
2002-04-04,1620.8298,-44.1223,87.5106,36.2972,-12.5320,13.4912,1659.2866
2002-04-05,1625.0583,-3.5089,82.0245,43.9053,-16.0300,13.2025,1657.0940
2002-04-08,1630.3702,-5.3447,75.4497,53.0813,36.7450,13.3051,1652.2267
2002-04-09,1635.7825,56.3389,73.0962,67.2119,59.0160,15.3775,1583.6340
2002-04-10,1640.3047,96.6744,71.4781,78.0497,94.7750,17.6344,1585.3986
2002-04-11,1643.3940,63.2989,66.7636,75.5358,55.0220,16.9579,1589.1002
2002-04-12,1645.1624,61.3363,67.4001,76.8788,17.2800,16.9884,1594.5720
2002-04-15,1645.5180,43.8492,65.8489,74.0703,14.8570,16.0625,1599.7156
2002-04-16,1644.6022,23.3131,65.9572,68.9155,-0.3650,14.4190,1604.5505
2002-04-17,1644.6293,19.8945,66.9573,56.1520,-23.1270,13.2949,1609.0954
2002-04-18,1644.8102,-9.2279,62.1665,38.7265,-49.5210,10.9657,1612.4211
2002-04-19,1643.6572,-48.5464,58.5456,39.4476,-14.3580,9.5771,1603.9560
2002-04-22,1643.9073,-57.4617,51.8700,36.5697,-31.4990,7.7664,1607.0033
2002-04-23,1643.9328,-84.8252,42.9370,33.3700,-24.9540,6.0252,1609.5491
2002-04-24,1641.8441,-138.8204,31.9873,26.1514,-29.2340,3.5158,1637.1850
2002-04-25,1639.2829,-127.8991,26.1412,24.1582,-28.4760,1.8980,1636.5204
2002-04-26,1637.5742,-30.4721,21.2058,40.2065,12.4520,2.5769,1603.6370
2002-04-29,1637.4248,80.1705,19.7473,59.4308,30.6400,5.0915,1604.4273
2002-04-30,1637.1348,124.4599,19.5043,70.1009,40.2690,7.1581,1606.9366
2002-05-08,1637.2458,88.1986,16.9703,69.9018,27.8220,7.4687,1610.9454
2002-05-09,1637.1053,63.1739,16.5107,68.9180,39.5270,7.4842,1614.7137
2002-05-10,1636.6255,20.5340,14.1816,62.3764,22.2790,6.4234,1618.2558
2002-05-13,1637.3960,-54.5328,11.9545,51.2368,-16.6490,4.3817,1618.4640
2002-05-14,1637.6932,-73.0594,9.4270,40.1453,-49.5810,2.1172,1659.2520
2002-05-15,1638.2882,-121.5743,6.9566,26.9561,-69.3950,-1.1072,1658.3380
2002-05-16,1636.5572,-226.6269,-0.1812,18.6437,-102.8670,-7.5179,1655.9212
2002-05-17,1633.7032,-177.5175,-8.7895,19.1674,-83.0810,-11.0193,1649.3823
2002-05-20,1630.1220,-162.4639,-21.5123,15.6466,-96.6680,-15.7084,1640.6778
2002-05-21,1628.1011,-65.7868,-30.0369,25.5089,-35.8320,-15.4876,1629.5449
2002-05-22,1624.1383,-75.2391,-38.7305,26.5339,-51.7420,-17.0222,1619.5252
2002-05-23,1620.0596,-61.0858,-45.7994,31.0339,-26.7430,-17.4625,1610.5075
2002-05-24,1616.2110,-83.1312,-52.8568,27.3597,-0.0350,-19.3749,1602.3915
2002-05-27,1612.2136,-76.4059,-57.5650,27.8878,-12.4490,-20.2072,1596.5947
2002-05-28,1608.7145,-55.8467,-61.6324,32.5320,16.9940,-20.3517,1591.3775
2002-05-29,1604.2730,-111.7461,-67.0147,23.6634,-63.3020,-22.9227,1586.6820
2002-05-30,1599.6241,-141.0121,-66.7800,21.8898,-40.9670,-24.7783,1578.6952
2002-05-31,1595.3008,-133.8372,-69.8515,17.9028,-55.8780,-26.5710,1568.5938
2002-06-03,1589.4615,-187.6238,-72.8590,12.9155,-66.1180,-30.2562,1559.9065
2002-06-04,1584.1935,-156.9836,-79.1215,13.4440,-64.5340,-32.2270,1547.1351
2002-06-05,1577.9418,-153.3283,-84.9602,9.4082,-96.5240,-35.6785,1534.0361
2002-06-06,1574.4884,-68.6216,-86.7200,25.5402,-3.5430,-33.2485,1455.3050
2002-06-07,1571.1648,-14.4930,-85.9121,38.7031,5.9850,-30.3081,1456.8536
2002-06-10,1566.4203,-22.2252,-86.5327,45.8737,1.4970,-28.6383,1460.2125
2002-06-11,1561.2338,6.2910,-86.9184,60.0719,47.6150,-25.9082,1463.4370
2002-06-12,1555.7373,8.0604,-84.3270,67.1515,34.3280,-23.9623,1466.5325
2002-06-13,1550.3275,-3.6911,-82.7289,66.7532,49.7110,-23.2121,1469.5042
2002-06-14,1544.3147,-60.9908,-82.6844,59.6802,-27.0170,-23.7531,1472.0991
2002-06-17,1538.8548,-74.1082,-79.1497,55.7429,-33.2650,-23.7470,1474.5902
2002-06-18,1535.0136,35.8303,-74.6180,63.9639,6.8380,-21.2519,1476.8766
2002-06-19,1530.8381,23.4113,-68.3144,57.4252,-23.2950,-20.3631,1478.9790
2002-06-20,1527.6765,50.2563,-66.3147,60.1822,-8.6910,-18.7580,1480.9304
2002-06-21,1528.1850,162.7558,-61.5548,72.5784,51.0110,-13.5716,1483.7761
2002-06-24,1533.5625,406.2346,-43.8797,81.4624,213.0670,2.1808,1490.2677
2002-06-25,1539.9110,249.5504,-27.0983,82.3736,210.3490,14.4400,1512.1476
2002-06-26,1544.7111,158.3926,-8.9965,83.7680,188.8420,24.3843,1540.5567
2002-06-27,1550.8286,127.7146,10.7066,86.0221,215.8770,32.7459,1565.5567
2002-06-28,1557.0265,107.0821,33.0819,88.5478,216.6040,39.6586,1587.5567
2002-07-01,1563.3433,83.7447,53.5441,87.5280,150.9830,43.1028,1606.9167
2002-07-02,1569.8780,68.3542,71.9390,88.3373,17.6360,46.2071,1623.7546
2002-07-03,1576.5086,67.0982,92.5336,89.6388,24.3280,48.5889,1638.5720
2002-07-04,1583.7520,54.3562,110.5320,81.3378,0.2250,48.4826,1651.6113
2002-07-05,1591.3930,46.6403,124.7383,73.6462,-1.3570,48.5689,1662.2637
2002-07-08,1599.7469,55.9090,125.1913,74.7827,0.1790,48.9404,1671.1214
2002-07-09,1609.2330,57.5772,125.4220,71.3106,16.2810,48.4384,1680.4647
2002-07-10,1617.3603,10.8754,122.4980,49.6029,-23.1250,45.2467,1690.2972
2002-07-11,1626.3964,-122.1338,118.2170,37.9501,-33.9790,41.8408,1741.9180
2002-07-12,1633.2055,-140.8684,113.6172,31.0407,-14.8370,38.8038,1740.8641
2002-07-15,1639.2992,-160.3226,110.5985,22.1169,-34.2430,35.1564,1739.8313
2002-07-16,1646.0067,-118.0194,106.7884,18.3422,-41.3110,32.1914,1737.6595
2002-07-17,1652.5742,-94.8636,102.8813,23.8502,-28.2680,30.3069,1735.5747
2002-07-18,1659.4999,-39.3522,100.9723,29.2472,3.0880,28.7399,1732.2521
2002-07-19,1667.2749,-0.3014,98.6264,37.6784,16.9210,27.8985,1729.1290
2002-07-22,1674.4581,-95.9311,92.2925,26.7519,-17.2890,24.3007,1726.1932
2002-07-23,1681.2896,-148.2095,85.5274,20.4899,-14.0840,20.6347,1722.3776
2002-07-24,1686.9947,-140.6115,81.1041,17.2041,-19.2230,17.4108,1717.1778
